bodyID,weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
ANSURI_fem_0562,60.87,171.31,36.08,87.91,74.19,93.64,99.16,55.91,35.79,35.32,20.5,24.87,14.15,14.13,56.84,25.77,83.12,41.11,42.32,22.08,56.24
ANSURI_fem_0563,70.7,165.3,36.63,91.33,78.05,104.92,103.28,63.9,41.62,38.16,22.96,26.6,15.81,14.78,52.63,23.25,78.78,39.23,39.37,23.73,56.15
ANSURI_fem_0564,51.61,157.02,33.29,85.55,72.82,89.16,96.57,52.98,34.19,32.16,19.68,24.42,14.13,14.58,53.27,22.98,74.71,38.16,38.06,22.24,53.34
ANSURI_fem_0565,69.24,160.09,36.95,99.77,91.63,100.2,106.13,57.71,40.2,37.96,20.92,25.37,14.71,15.62,52.08,23.27,75.28,39.48,37.41,27.79,53.63
ANSURI_fem_0566,65.58,158.73,37.53,95.02,80.12,99.39,106.27,59.88,39.5,36.59,21.0,26.61,15.35,14.57,53.31,23.18,75.22,37.58,37.7,24.67,54.56
ANSURI_fem_0567,51.48,163.03,33.95,82.25,70.99,88.68,92.2,51.91,34.07,32.01,18.58,23.83,14.95,12.57,54.58,23.99,77.58,39.75,39.41,21.22,53.53
ANSURI_fem_0568,54.53,170.74,33.09,86.81,70.59,90.73,97.03,52.18,33.34,30.83,18.24,22.69,14.28,14.68,57.04,24.24,80.89,42.28,40.33,22.15,53.48
ANSURI_fem_0569,53.16,157.91,34.06,83.94,70.75,91.7,98.79,55.28,34.42,32.38,19.15,25.05,14.56,13.72,53.62,23.1,76.46,38.12,39.08,21.02,53.7
ANSURI_fem_0570,45.3,154.9,32.3,74.38,67.46,87.82,92.0,49.87,32.74,30.97,19.38,21.93,14.23,13.39,50.32,22.21,73.71,38.65,36.47,19.32,51.91
ANSURI_fem_0571,65.25,166.7,36.21,85.5,82.71,99.58,99.21,60.88,39.79,36.2,20.57,25.57,14.54,14.46,54.48,25.09,82.95,39.22,41.91,22.75,53.76
ANSURI_fem_0572,79.21,166.03,36.73,91.38,85.88,112.01,105.16,67.55,46.6,39.58,21.26,26.39,15.07,14.52,58.21,25.85,79.78,39.1,41.1,24.92,56.08
ANSURI_fem_0573,60.08,169.38,34.08,84.74,71.84,93.69,101.93,57.82,37.03,34.35,20.09,24.17,14.39,15.49,56.39,25.02,82.66,42.44,39.71,22.39,53.51
ANSURI_fem_0574,50.7,156.85,33.24,80.82,64.55,92.33,95.47,55.2,34.59,31.69,18.45,23.32,14.24,14.02,50.31,21.9,71.14,41.04,36.38,20.82,53.49
ANSURI_fem_0575,58.44,166.62,36.09,82.35,74.4,92.84,98.62,55.74,35.38,34.4,20.12,25.27,14.97,14.03,58.1,26.67,80.8,38.65,41.47,21.77,57.59
ANSURI_fem_0576,75.44,168.84,38.26,93.88,89.39,105.92,107.87,63.09,42.06,37.69,21.07,27.38,15.69,15.13,57.75,27.44,82.2,38.49,40.09,23.64,55.93
ANSURI_fem_0577,56.02,163.67,36.43,81.1,70.38,91.17,99.9,56.02,36.33,33.48,19.63,25.49,14.88,14.31,56.91,26.3,80.22,37.82,39.67,20.53,56.46
ANSURI_fem_0578,50.41,163.76,34.15,81.22,66.86,89.98,93.26,52.98,33.75,30.86,18.29,22.75,13.79,13.03,53.14,23.32,77.84,38.94,39.16,19.91,53.73
ANSURI_fem_0579,53.63,163.7,35.44,86.19,75.23,88.59,98.39,52.04,33.43,32.11,19.37,23.81,15.13,14.77,53.05,23.54,80.31,40.53,40.59,21.44,54.02
ANSURI_fem_0580,52.94,158.36,34.3,80.34,70.4,89.89,96.94,53.66,37.39,34.3,19.8,25.31,14.9,13.86,54.17,24.9,75.55,37.26,36.96,20.23,55.33
ANSURI_fem_0581,57.36,161.2,35.12,85.82,72.79,93.2,100.93,55.7,37.04,34.28,20.24,25.42,14.53,15.69,53.54,24.12,77.14,40.66,39.18,22.34,53.65
ANSURI_fem_0582,59.54,166.38,35.53,86.34,77.32,91.98,99.49,56.58,37.64,35.19,20.2,25.27,15.08,14.42,55.51,25.15,84.1,38.56,42.89,21.91,54.95
ANSURI_fem_0583,61.19,173.21,35.81,89.44,75.86,94.55,103.51,54.19,34.18,32.47,20.4,24.4,14.9,15.47,56.49,25.3,82.9,44.12,41.32,22.09,53.59
ANSURI_fem_0584,66.53,169.95,37.39,91.67,79.24,97.77,104.05,59.18,37.76,35.41,20.34,25.1,15.22,14.38,57.92,25.94,81.52,39.96,41.45,23.2,55.83
ANSURI_fem_0585,52.34,154.45,34.87,82.89,68.41,91.41,98.56,53.53,35.03,34.45,19.54,25.06,14.49,12.62,52.78,23.17,73.47,36.6,37.32,22.22,53.69
ANSURI_fem_0586,68.04,159.57,36.65,97.85,85.01,99.69,102.1,62.07,41.49,36.62,22.46,25.61,15.13,13.67,52.27,23.43,74.44,38.06,36.68,25.33,57.23
ANSURI_fem_0587,50.43,157.82,34.86,82.21,72.25,88.14,95.81,52.04,32.82,31.72,19.07,25.08,14.64,14.39,55.72,25.67,77.51,37.75,38.66,21.66,52.36
ANSURI_fem_0588,52.18,158.47,35.12,82.2,70.74,88.24,94.35,54.71,36.25,33.33,18.95,24.23,14.53,13.14,50.45,23.04,75.19,38.09,37.17,21.04,56.84
ANSURI_fem_0589,66.36,170.37,38.33,92.14,80.09,98.16,102.06,56.26,36.84,35.21,20.68,26.1,15.67,12.96,57.37,24.81,81.08,39.91,40.42,24.86,53.8
ANSURI_fem_0590,55.49,160.04,33.59,85.25,72.26,94.81,97.55,55.64,35.21,34.32,19.56,23.57,14.27,14.34,54.85,25.08,77.17,38.47,38.53,21.33,54.94
ANSURI_fem_0591,58.19,159.94,36.78,86.42,72.09,91.53,101.69,54.81,38.21,35.54,20.64,26.58,15.66,15.24,53.95,25.04,75.91,37.51,37.21,23.96,56.36
ANSURI_fem_0592,53.5,158.18,32.28,88.45,73.79,90.36,94.19,55.84,36.06,32.14,18.88,23.85,14.06,13.28,49.54,21.91,75.78,39.28,37.1,22.7,54.82
ANSURI_fem_0593,58.25,155.57,35.36,95.04,78.31,93.62,99.36,54.97,37.03,35.68,20.08,24.9,14.24,13.53,53.39,23.47,74.19,36.51,37.69,25.74,52.95
ANSURI_fem_0594,59.57,161.41,36.17,90.13,79.53,94.37,101.89,55.52,36.82,33.9,20.2,24.42,14.92,13.46,53.01,22.34,75.69,37.95,37.36,22.42,54.63
ANSURI_fem_0595,52.54,161.69,34.28,85.11,70.94,89.96,98.5,52.02,33.49,32.7,19.12,23.47,14.47,14.2,55.12,23.52,77.76,39.38,39.4,21.09,52.25
ANSURI_fem_0596,61.95,163.64,37.71,89.21,75.87,95.11,102.8,56.74,38.11,35.52,21.08,27.01,15.56,14.13,55.3,24.51,78.07,39.41,38.38,21.78,56.86
ANSURI_fem_0597,52.79,167.81,35.5,82.41,68.31,87.22,98.2,52.06,33.89,32.3,19.54,23.72,14.59,14.55,53.73,24.41,81.22,41.8,39.79,20.76,54.71
ANSURI_fem_0598,58.35,160.59,35.38,89.52,81.55,95.58,98.82,55.3,34.33,33.11,18.87,24.74,14.14,13.38,55.36,24.18,78.16,40.82,39.01,23.22,53.71
ANSURI_fem_0599,53.15,167.83,35.22,78.48,68.75,90.62,98.12,52.8,33.38,31.28,18.72,23.59,14.74,15.39,58.6,26.35,79.88,40.81,41.02,19.71,55.35
ANSURI_fem_0600,85.51,168.66,40.94,105.73,94.5,108.43,117.87,65.12,42.66,39.82,21.92,29.27,16.11,16.11,55.99,24.45,80.46,41.8,40.24,28.59,55.9
ANSURI_fem_0601,63.15,162.14,35.78,90.06,73.75,97.85,100.38,60.16,38.68,37.35,21.22,25.78,15.11,13.67,56.34,25.73,78.34,37.87,40.16,22.93,55.27
ANSURI_fem_0602,62.13,151.98,35.35,96.2,86.09,99.26,100.26,59.54,38.12,35.29,20.37,24.11,14.51,13.06,49.95,22.24,69.22,37.85,33.94,25.77,53.59
ANSURI_fem_0603,91.63,168.08,39.94,106.71,104.35,116.57,113.51,72.48,43.98,39.69,21.68,28.16,15.71,15.06,56.82,25.84,81.7,41.06,41.61,28.25,54.62
ANSURI_fem_0604,65.46,159.38,35.93,87.44,78.01,101.52,101.16,63.16,43.24,37.74,21.16,26.16,14.91,14.26,49.17,22.38,74.12,37.9,37.07,22.45,54.47
ANSURI_fem_0605,64.38,163.66,35.15,93.92,81.46,103.08,99.71,58.38,35.39,32.79,19.44,23.0,13.89,14.21,52.42,23.14,76.45,42.59,39.36,25.82,54.5
ANSURI_fem_0606,62.72,162.37,36.68,90.81,87.17,97.94,99.01,56.07,37.73,35.35,20.71,24.38,14.89,12.97,56.03,24.47,79.16,39.44,39.36,22.48,54.18
ANSURI_fem_0607,59.98,162.74,36.24,90.99,82.2,91.38,104.06,56.41,35.87,33.12,20.36,24.99,15.0,14.46,55.35,25.2,80.43,39.71,41.15,22.97,54.6
ANSURI_fem_0608,71.18,166.26,37.93,91.12,80.82,103.2,104.19,63.23,41.35,38.82,20.73,26.61,15.49,14.2,59.14,26.56,82.39,37.8,40.59,23.99,56.16
ANSURI_fem_0609,59.72,156.37,36.22,90.26,78.84,95.08,99.15,58.01,38.4,35.41,20.07,25.83,15.87,13.4,51.8,23.3,75.65,36.74,37.2,24.21,55.49
ANSURI_fem_0610,51.48,155.13,34.69,83.14,75.11,91.77,94.27,52.96,34.67,32.77,19.32,23.2,14.3,12.68,50.19,22.08,72.33,38.02,35.95,20.23,53.15
ANSURI_fem_0611,61.54,170.12,36.21,85.83,71.54,95.55,101.17,55.27,37.66,35.39,20.72,25.15,15.02,14.37,56.24,25.17,82.19,42.05,39.66,23.19,54.07
ANSURI_fem_0612,54.87,158.91,34.54,84.78,74.46,92.37,99.28,53.26,35.2,33.61,19.19,25.31,15.61,13.55,57.37,25.78,76.01,38.29,38.22,20.6,54.55
ANSURI_fem_0613,55.01,149.05,35.42,91.07,76.78,93.86,102.11,57.01,35.26,33.8,18.71,24.89,14.15,13.47,51.6,23.46,72.01,35.14,35.99,24.24,53.5
ANSURI_fem_0614,51.59,159.93,33.85,84.18,71.64,89.99,97.58,52.87,34.4,31.82,18.54,21.73,13.74,14.0,53.59,23.23,79.25,38.23,40.31,21.47,53.5
ANSURI_fem_0615,76.32,170.34,38.41,97.64,81.25,103.92,109.0,64.65,41.44,38.35,22.02,27.1,16.35,15.43,57.65,25.95,84.53,38.86,43.0,26.39,56.48
ANSURI_fem_0616,47.28,157.41,34.83,82.67,66.43,85.98,94.67,50.59,31.96,30.29,18.21,21.67,13.88,14.19,51.78,23.05,73.92,39.48,38.3,21.12,53.01
ANSURI_fem_0617,60.53,153.84,35.12,92.94,79.49,100.06,98.67,59.31,37.74,34.46,20.13,23.94,14.28,13.35,48.84,21.68,69.98,40.12,35.59,24.58,53.23
ANSURI_fem_0618,53.4,154.28,36.19,88.18,69.58,89.44,97.0,55.15,35.85,33.81,19.89,24.95,14.83,12.79,54.94,24.5,75.24,36.32,37.16,23.3,55.08
ANSURI_fem_0619,68.91,165.9,39.14,91.58,78.62,95.76,108.29,61.63,40.57,38.28,22.01,26.46,15.45,15.37,57.11,25.55,79.43,39.65,40.22,24.52,57.87
ANSURI_fem_0620,63.41,157.71,36.32,91.32,83.06,97.82,101.47,58.89,40.47,37.69,20.5,26.02,14.43,13.45,53.7,23.89,76.83,38.25,39.03,23.88,53.39
ANSURI_fem_0621,58.27,155.22,34.55,83.33,82.35,99.47,95.99,57.88,38.31,33.99,20.25,23.15,13.91,13.64,50.32,22.94,73.2,39.09,36.39,23.01,52.74
ANSURI_fem_0622,59.51,158.08,36.71,90.49,77.68,93.27,101.23,56.22,39.22,36.1,19.08,25.33,14.88,12.99,54.09,23.8,76.66,37.39,38.77,23.43,53.94
ANSURI_fem_0623,62.51,158.64,35.91,93.83,79.97,95.94,102.23,57.43,37.99,36.42,20.89,26.48,16.0,14.26,52.22,23.33,75.1,39.51,37.39,25.45,54.01
ANSURI_fem_0624,55.81,168.94,34.9,84.95,73.24,90.54,96.28,52.86,35.02,32.05,19.76,23.75,15.21,14.33,55.17,24.59,82.02,42.31,39.72,21.97,53.89
ANSURI_fem_0625,74.28,159.57,38.12,93.8,85.99,104.63,107.42,66.64,44.16,40.43,21.74,28.92,15.8,13.66,56.61,24.74,78.46,36.56,37.96,25.97,54.79
ANSURI_fem_0626,63.12,156.22,36.56,92.81,82.37,101.75,99.92,58.68,37.09,35.94,21.01,24.47,15.33,13.53,53.0,24.6,73.24,36.75,37.05,25.09,55.11
ANSURI_fem_0627,62.04,169.59,37.24,91.97,78.54,93.46,102.14,53.28,34.63,34.18,20.4,24.72,15.51,15.08,58.17,25.23,79.68,42.44,39.14,24.01,55.29
ANSURI_fem_0628,52.0,150.63,34.43,83.06,80.0,93.51,91.2,55.71,35.23,32.02,19.21,22.4,13.27,12.37,49.51,21.66,69.06,37.02,36.73,22.17,54.84
ANSURI_fem_0629,65.13,161.9,34.98,95.68,81.71,98.69,98.67,59.0,38.43,36.48,21.92,24.8,14.95,12.3,54.24,23.18,75.93,40.52,37.72,25.66,54.46
ANSURI_fem_0630,63.51,160.15,34.36,91.83,80.6,100.5,102.93,58.28,38.5,36.0,20.92,25.64,14.62,15.34,51.3,22.61,76.15,40.09,37.05,24.35,52.03
ANSURI_fem_0631,63.69,162.45,36.48,89.77,75.64,100.27,100.02,60.66,39.43,37.04,20.76,24.63,14.28,13.58,52.62,23.49,77.72,37.74,37.15,22.65,55.47
ANSURI_fem_0632,51.67,162.18,33.14,82.93,70.04,88.6,94.44,52.09,34.56,31.71,21.02,22.94,14.86,14.08,52.4,23.82,76.89,40.56,36.91,21.8,54.55
ANSURI_fem_0633,55.41,160.78,34.82,87.84,67.1,91.91,100.99,54.38,35.79,34.35,19.35,25.35,14.41,15.18,55.96,25.16,78.49,37.35,38.15,23.45,53.64
ANSURI_fem_0634,62.76,163.36,35.07,85.93,81.08,95.69,100.86,60.52,40.58,36.93,21.14,24.32,14.08,15.22,55.38,24.88,81.03,37.39,40.8,22.17,54.88
ANSURI_fem_0635,52.51,163.33,34.96,80.54,66.84,89.33,97.14,53.66,35.58,33.04,19.09,25.45,14.49,14.54,54.31,24.45,80.22,39.59,39.42,20.26,53.84
ANSURI_fem_0636,54.95,159.56,34.43,87.21,73.96,92.24,97.11,54.1,35.57,34.12,19.36,23.51,14.17,14.2,54.75,24.84,75.94,37.74,37.96,22.56,53.99
ANSURI_fem_0637,51.61,158.31,35.74,80.75,72.62,89.03,97.64,51.36,35.07,33.38,19.88,23.53,14.93,14.61,52.93,23.85,75.46,38.66,38.11,20.4,53.6
ANSURI_fem_0638,63.01,167.23,36.77,81.59,75.72,98.82,100.49,57.43,39.02,36.37,21.58,25.47,15.43,14.37,57.12,24.8,80.58,38.41,40.86,21.46,55.69
ANSURI_fem_0639,67.11,156.88,37.17,90.3,78.5,101.81,103.15,63.87,42.98,37.39,21.33,28.91,15.83,13.68,50.38,21.86,70.68,37.33,34.81,23.92,57.11
ANSURI_fem_0640,64.34,162.86,36.11,93.93,78.54,99.58,101.96,58.67,39.21,35.55,20.59,25.02,14.93,14.35,56.96,24.8,79.83,37.05,41.15,23.65,54.89
ANSURI_fem_0641,62.67,166.99,37.71,90.4,72.37,92.99,102.46,55.84,38.24,37.09,22.27,25.97,16.1,14.53,58.69,26.44,82.21,39.3,40.16,23.94,54.83
ANSURI_fem_0642,82.14,167.84,39.65,108.96,98.34,107.86,111.14,63.74,39.45,36.77,21.82,26.59,16.23,14.63,55.66,24.46,78.5,41.62,39.86,28.73,54.98
ANSURI_fem_0643,73.07,159.39,36.87,96.75,85.89,105.77,102.89,66.22,42.62,40.44,22.25,27.21,16.25,12.71,54.16,23.39,74.42,36.5,38.41,23.98,56.63
ANSURI_fem_0644,62.97,156.04,36.55,87.14,74.6,100.79,101.3,62.09,40.49,37.1,20.61,26.38,15.6,13.76,55.38,24.66,75.53,35.81,37.69,23.12,52.61
ANSURI_fem_0645,58.3,157.73,35.51,90.08,79.92,96.21,97.61,56.35,35.59,35.94,20.2,24.36,13.87,14.02,53.14,25.07,77.37,36.97,36.79,24.16,53.36
ANSURI_fem_0646,48.19,156.94,32.69,79.9,67.68,87.1,93.77,52.01,35.12,31.64,19.0,23.76,14.38,15.21,55.15,24.87,77.8,37.32,39.35,20.14,52.46
ANSURI_fem_0647,53.54,155.68,34.37,87.82,78.58,87.95,98.93,53.77,35.35,32.7,19.06,25.32,14.7,15.02,55.63,26.25,75.16,37.36,39.39,22.65,53.79
ANSURI_fem_0648,60.54,163.15,35.64,90.6,77.19,95.46,100.25,55.76,36.58,34.76,20.58,25.12,15.26,13.91,55.84,25.14,77.2,39.87,38.23,22.72,55.2
ANSURI_fem_0649,53.81,161.65,34.23,81.57,70.84,89.98,98.47,52.69,34.92,33.92,20.04,25.17,14.94,14.57,56.77,25.51,79.04,38.61,39.15,22.08,55.57
ANSURI_fem_0650,54.66,161.77,36.4,84.88,71.68,92.37,96.82,52.75,35.28,33.78,19.91,24.04,14.69,12.65,58.24,25.7,79.21,36.05,38.06,21.28,54.14
ANSURI_fem_0651,78.29,164.74,38.76,99.28,95.19,108.49,105.69,65.32,41.52,37.63,20.93,27.65,15.34,13.66,53.95,23.38,76.27,41.03,37.25,26.49,55.86
ANSURI_fem_0652,74.23,166.95,38.48,99.2,90.69,103.98,103.0,61.18,40.4,37.78,22.17,26.22,16.27,12.74,58.15,25.69,82.15,37.91,41.78,26.93,56.05
ANSURI_fem_0653,58.69,162.1,35.18,86.28,74.27,97.43,96.17,57.12,37.32,32.69,18.71,24.65,14.89,12.67,56.58,26.24,78.13,37.92,39.68,22.6,53.17
ANSURI_fem_0654,60.73,179.53,35.7,82.91,71.91,92.75,100.17,52.49,35.34,33.34,21.86,24.45,16.54,14.88,59.48,25.36,86.24,43.72,40.97,21.71,56.52
ANSURI_fem_0655,69.59,163.35,37.02,96.9,87.95,100.82,105.93,59.42,39.4,36.14,21.16,26.12,15.69,14.82,56.72,25.56,77.1,38.57,38.76,25.66,56.11
ANSURI_fem_0656,81.56,176.5,39.14,99.62,88.14,107.17,110.19,64.85,41.35,37.5,21.33,26.83,15.71,15.49,59.1,25.94,86.08,42.7,43.36,26.45,55.16
ANSURI_fem_0657,73.45,164.42,37.75,96.11,84.02,106.63,104.83,65.11,41.32,37.89,21.11,26.16,15.08,14.04,58.35,25.6,80.36,37.17,40.21,25.21,54.59
ANSURI_fem_0658,70.77,158.64,36.49,93.13,80.92,105.88,105.9,65.59,42.07,38.03,20.57,27.31,15.54,14.3,56.84,26.68,75.15,37.8,38.01,24.17,54.44
ANSURI_fem_0659,60.75,160.18,37.48,89.39,76.03,96.37,104.05,58.7,36.57,33.73,20.01,26.72,15.93,15.14,54.03,25.01,76.4,37.25,36.37,22.54,54.18
ANSURI_fem_0660,71.62,171.03,36.06,93.81,79.94,100.22,105.12,61.84,40.78,37.4,21.0,27.14,16.35,14.48,60.4,26.85,84.26,41.81,43.28,23.94,55.48
ANSURI_fem_0661,66.6,171.46,36.82,88.39,77.25,98.15,104.36,57.82,38.64,36.33,21.65,26.34,15.18,15.48,58.34,25.24,82.26,41.78,40.9,22.9,55.59
ANSURI_fem_0662,57.82,163.11,34.81,89.1,70.75,92.97,99.87,54.98,35.89,34.93,20.54,24.36,15.26,14.25,54.11,23.09,75.96,40.86,38.08,22.97,54.38
ANSURI_fem_0663,48.85,164.89,34.9,81.63,65.26,82.72,98.67,48.86,32.51,31.48,18.91,23.68,14.81,15.5,58.28,26.21,81.62,39.83,41.72,20.52,54.36
ANSURI_fem_0664,61.47,166.52,35.93,90.94,73.79,92.13,101.82,55.61,37.75,36.5,21.87,26.44,15.9,14.9,55.15,23.84,79.32,41.1,39.25,23.17,54.76
ANSURI_fem_0665,64.63,154.7,37.69,99.42,84.31,96.7,105.01,57.35,39.15,36.87,21.54,27.0,15.66,14.09,50.95,22.31,71.85,37.64,36.49,27.57,54.27
ANSURI_fem_0666,66.37,164.13,37.27,87.91,75.3,103.42,103.16,60.39,39.65,35.6,21.44,26.53,16.36,14.62,55.3,25.01,79.49,37.26,40.82,22.66,56.58
ANSURI_fem_0667,73.49,163.0,38.43,99.96,90.99,104.47,109.25,63.4,41.26,36.63,20.53,27.32,15.69,14.34,52.65,22.92,77.83,38.57,38.3,23.96,54.59
ANSURI_fem_0668,60.79,160.42,36.4,88.55,80.49,94.88,99.54,58.24,36.72,35.38,20.86,26.51,15.57,13.91,54.3,24.39,76.22,37.66,38.9,23.1,54.36
ANSURI_fem_0669,60.09,162.58,36.15,85.31,76.61,96.54,100.97,58.75,36.77,35.02,19.81,24.98,14.69,15.08,57.88,27.4,81.27,37.04,42.48,21.48,54.02
ANSURI_fem_0670,61.83,162.57,35.84,91.82,77.71,96.59,101.24,56.73,37.13,35.75,19.58,25.49,15.06,14.39,55.69,25.55,80.2,39.31,40.46,24.3,55.24
ANSURI_fem_0671,65.83,169.55,37.09,83.33,75.95,101.57,104.04,59.94,37.55,34.95,20.21,26.58,15.53,14.76,59.52,26.21,84.11,39.79,43.17,21.95,54.86
ANSURI_fem_0672,61.63,161.31,36.11,93.85,83.38,96.76,97.56,57.08,38.04,33.38,21.29,23.54,14.62,13.8,51.84,23.21,78.34,40.09,39.96,24.6,53.49
ANSURI_fem_0673,57.83,160.46,34.51,84.8,78.46,96.11,97.91,57.59,36.3,33.9,21.36,22.48,13.56,15.02,50.17,22.24,74.46,41.06,35.9,22.02,54.29
ANSURI_fem_0674,69.13,167.37,36.82,93.8,83.64,100.75,101.46,60.16,38.58,38.37,22.15,25.14,14.54,13.0,55.57,24.76,79.98,38.9,40.17,25.53,54.54
ANSURI_fem_0675,79.33,174.6,37.87,98.91,84.6,108.52,111.64,64.87,39.9,35.89,21.16,26.72,15.54,15.04,62.26,27.62,85.12,40.1,43.13,24.83,55.79
ANSURI_fem_0676,53.39,156.12,35.44,88.18,79.22,89.94,100.16,51.31,34.02,32.0,18.87,24.47,14.83,14.19,55.45,24.33,75.56,36.77,37.79,23.02,51.73
ANSURI_fem_0677,60.15,162.15,36.24,87.96,72.53,96.95,98.16,58.06,37.21,35.64,20.21,24.45,14.56,13.44,53.5,23.77,77.23,38.2,38.64,23.85,55.21
ANSURI_fem_0678,59.58,163.66,34.9,89.08,75.63,96.6,98.2,56.35,35.99,33.64,20.53,24.04,14.41,13.57,56.2,24.67,78.2,39.32,38.39,23.29,54.43
ANSURI_fem_0679,51.66,154.75,35.45,86.06,71.59,89.8,98.48,52.82,33.78,31.52,19.0,24.23,14.66,13.67,50.66,21.59,70.89,39.37,34.77,22.16,53.31
ANSURI_fem_0680,63.68,171.48,36.28,86.69,72.46,97.41,98.44,58.72,39.18,35.76,20.4,25.34,14.79,13.98,60.5,27.2,88.2,37.78,43.94,22.7,55.14
ANSURI_fem_0681,55.93,155.09,34.71,86.48,80.09,92.17,98.06,55.14,36.33,35.13,19.64,24.07,14.39,14.34,50.73,23.38,71.38,38.76,36.03,23.79,53.61
ANSURI_fem_0682,61.88,160.38,36.16,90.94,77.94,98.91,102.49,57.17,36.9,34.67,20.39,26.47,15.29,14.82,53.05,23.41,76.91,37.48,37.45,23.93,56.16
ANSURI_fem_0683,50.44,151.66,33.84,90.0,72.1,89.09,97.36,52.55,34.12,31.96,18.62,23.7,13.66,13.29,50.81,22.82,72.78,37.14,35.98,23.37,51.91
ANSURI_fem_0684,71.05,167.91,35.03,92.4,82.79,104.62,103.77,60.57,40.62,36.39,21.14,25.79,15.21,13.87,60.92,27.62,81.49,39.86,43.19,25.31,53.66
ANSURI_fem_0685,63.4,165.9,37.1,91.2,80.83,95.87,98.38,56.42,38.46,36.25,21.16,24.99,14.8,13.47,55.39,24.28,79.72,37.85,40.13,24.12,56.04
ANSURI_fem_0686,67.13,175.7,36.94,88.2,74.02,97.64,105.68,58.04,37.45,36.32,21.56,26.39,15.86,15.32,59.41,25.65,84.32,42.19,43.42,22.49,54.78
ANSURI_fem_0687,54.96,164.41,34.79,84.58,78.36,92.15,97.73,51.31,33.12,33.18,19.53,23.41,14.11,15.31,55.33,23.54,79.06,39.95,39.43,22.04,54.31
ANSURI_fem_0688,53.62,156.96,33.38,83.09,74.36,90.6,95.47,55.16,36.98,33.88,20.36,24.71,15.2,13.52,52.68,23.23,74.5,37.96,36.77,21.37,53.03
ANSURI_fem_0689,77.42,167.36,37.42,100.61,86.05,106.92,107.23,64.51,42.0,38.74,22.21,26.45,16.06,16.11,56.05,24.06,79.83,41.93,40.84,26.88,54.78
ANSURI_fem_0690,54.3,152.18,34.76,88.15,69.27,93.02,96.98,55.35,36.71,36.24,21.88,24.98,15.07,14.14,50.08,22.05,70.2,37.76,33.55,23.43,53.64
ANSURI_fem_0691,60.26,162.5,35.66,87.05,74.99,93.85,101.11,58.19,37.52,36.1,21.16,26.15,14.79,14.79,55.85,25.3,79.79,38.89,39.58,23.03,54.0
ANSURI_fem_0692,52.8,160.27,33.51,86.61,69.49,90.98,95.81,51.86,35.07,31.96,18.93,24.16,14.64,13.26,54.79,23.34,75.77,39.96,37.12,22.36,54.13
ANSURI_fem_0693,57.62,163.57,33.8,84.66,70.78,95.12,97.11,56.84,37.68,35.22,20.69,24.14,14.53,14.06,52.62,23.76,78.62,40.54,38.33,21.16,55.19
ANSURI_fem_0694,57.99,170.93,35.48,82.5,72.9,93.89,98.39,53.67,35.5,33.91,19.93,24.38,14.87,14.93,55.23,25.55,82.22,42.65,41.21,20.56,55.28
ANSURI_fem_0695,65.98,168.87,35.55,91.02,79.22,98.42,102.96,58.81,39.45,34.79,20.54,25.55,15.65,14.35,56.45,25.61,83.17,41.46,43.03,22.99,54.62
ANSURI_fem_0696,57.82,163.04,34.87,84.85,73.58,92.29,99.04,55.82,37.45,35.16,20.93,25.21,15.51,14.4,54.59,24.49,75.85,39.69,36.79,21.61,54.45
ANSURI_fem_0697,59.07,168.13,35.12,86.31,74.99,93.51,98.22,54.74,36.4,32.52,20.31,25.86,16.57,14.1,56.2,25.0,81.15,38.59,40.68,21.88,56.16
ANSURI_fem_0698,61.74,164.26,35.18,89.27,77.05,95.04,101.58,57.03,37.61,35.25,21.82,25.47,15.44,15.14,55.4,25.56,77.01,39.93,37.07,22.98,56.61
ANSURI_fem_0699,63.6,161.96,36.62,90.49,74.53,99.07,102.08,59.52,37.62,36.33,21.12,26.38,15.86,14.37,55.48,24.78,79.51,37.51,39.29,24.73,54.4
ANSURI_fem_0700,69.66,163.04,36.79,95.49,82.57,102.42,106.59,63.23,40.11,36.9,21.05,25.89,16.04,14.37,53.21,23.89,78.72,37.59,38.81,24.6,54.57
ANSURI_fem_0701,58.93,168.25,36.19,86.07,76.6,92.45,97.91,55.2,36.01,33.67,20.59,24.33,15.39,14.42,53.94,24.22,81.29,39.95,40.25,21.95,55.92
ANSURI_fem_0702,75.46,164.68,36.53,92.79,83.56,108.66,105.62,65.45,42.56,39.45,21.81,27.36,16.22,15.06,55.39,24.3,75.48,40.42,38.96,25.03,53.62
ANSURI_fem_0703,58.7,158.7,36.19,90.11,78.08,95.5,99.66,57.69,35.62,33.06,19.18,24.96,14.94,13.52,52.43,24.25,75.12,37.9,38.01,23.36,53.52
ANSURI_fem_0704,62.84,156.07,35.81,93.19,80.84,99.04,107.27,57.59,37.54,36.52,20.22,25.73,15.06,14.38,54.01,23.82,75.13,36.64,36.3,25.3,52.82
ANSURI_fem_0705,65.15,147.74,37.14,95.81,99.48,99.62,107.57,60.77,38.26,37.98,20.9,26.7,14.41,13.54,48.49,21.16,67.42,35.13,34.23,25.59,53.9
